index, frame, sample, time, raw[0], cal[0], raw[1], cal[1], raw[2], cal[2]
346,55,1,0.450345,34,0.0519264,2210,2.71318,-38,-0.0432515
347,55,2,0.451643,41,0.0605153,2229,2.73649,-34,-0.0383436
348,55,3,0.452941,38,0.0568344,2252,2.76471,-29,-0.0322086
349,55,4,0.454239,37,0.0556074,2274,2.79171,-28,-0.0309816
350,55,5,0.455536,43,0.0629693,2293,2.81502,-33,-0.0371166
351,55,6,0.456834,43,0.0629693,2312,2.83833,-39,-0.0444785
352,56,0,0.458132,28,0.0445644,2184,2.68128,-28,-0.0309816
353,56,1,0.45943,34,0.0519264,2210,2.71318,-38,-0.0432515
354,56,2,0.460728,41,0.0605153,2229,2.73649,-34,-0.0383436
355,56,3,0.462026,38,0.0568344,2252,2.76471,-29,-0.0322086
356,56,4,0.463323,37,0.0556074,2274,2.79171,-28,-0.0309816
357,56,5,0.464621,43,0.0629693,2293,2.81502,-33,-0.0371166
358,56,6,0.465919,43,0.0629693,2312,2.83833,-39,-0.0444785
359,57,0,0.467217,43,0.0629693,2327,2.85674,-37,-0.0420245
360,57,1,0.468515,40,0.0592883,2349,2.88373,-40,-0.0457055
361,57,2,0.469812,52,0.0740123,2369,2.90827,-31,-0.0346626
362,57,3,0.47111,56,0.0789202,2391,2.93526,-30,-0.0334356
363,57,4,0.472408,57,0.0801472,2419,2.96962,-30,-0.0334356
364,57,5,0.473706,57,0.0801472,2441,2.99661,-32,-0.0358896
365,57,6,0.475004,52,0.0740123,2461,3.02115,-31,-0.0346626
366,57,7,0.476302,56,0.0789202,2485,3.0506,-30,-0.0334356
367,58,0,0.477599,58,0.0813742,2510,3.08128,-34,-0.0383436
368,58,1,0.478897,55,0.0776933,2527,3.10213,-31,-0.0346626
369,58,2,0.480195,54,0.0764663,2546,3.12545,-27,-0.0297546
370,58,3,0.481493,55,0.0776933,2570,3.1549,-26,-0.0285276
371,58,4,0.482791,49,0.0703313,2594,3.18434,-30,-0.0334356
372,58,5,0.484089,50,0.0715583,2612,3.20643,-36,-0.0407975
